productclass,serial,coll_time_round,result_id,model,imsi,ue_wan_ip,ue_up_time,serving_enb_id,tx_power,rsrp0,rsrp1,rsrp2,rsrp3,sinr0,sinr1,sinr2,sinr3,rsrq,rsrq1,rsrq2,rsrq3,rssi,rssi0,rssi1,rssi2,rssi3,distance
CPE9000,GMK180819003927,1/24/23 6:00,297672,WLTMS-110,1.00E+12,192.168.203.47,13101407,2,6,-99,-98,,,3,7,,,-10,,,,,,,,,605
CPE12000SG,TLR001023697,1/24/23 6:00,297671,WLTGG-122,1.00E+12,192.168.203.10,3219150,2,6.9,-99.1,-101.2,-99.8,-99.1,7.5,5.7,3.9,8.3,-9.9,-10.2,-10.3,-9.6,-69,,,,,605
CPE12000SG,TLR001052293,1/24/23 6:00,297670,WLTGG-122,1.00E+12,192.168.203.40,332945,2,-11.1,-82.4,-80.3,-81.9,-84.9,20.3,20.4,17.3,18.1,-9.9,-9.9,-10,-9.8,-51,,,,,605
CPE12000SG,TLR001061822,1/24/23 6:00,297669,WLTGG-122,1.00E+12,192.168.203.36,1512661,2,-13.1,-81.3,-79.1,-81.7,-82.9,18.5,21.7,18.6,18.2,-9.4,-9.3,-9.5,-9.5,-50,,,,,605
CPE12000SG,TLR001052247,1/24/23 6:00,297668,WLTGG-122,1.00E+12,192.168.203.28,1108434,2,-3.1,-92.2,-91.7,-93.1,-95.3,18,17.4,16.4,16.3,-9.4,-9.4,-9.6,-9.7,-62,,,,,195
CPE12000SG,TLR001061848,1/24/23 6:00,297667,WLTGG-122,1.00E+12,192.168.203.37,2469405,2,-13.1,-82.1,-80,-77.9,-79.5,16,17,18.6,16.8,-9.3,-9.5,-9.5,-9.2,-48,,,,,605
CPE12000SG,TLR001052312,1/24/23 6:00,297666,WLTGG-122,1.00E+12,192.168.203.24,660871,2,-999999,-103.3,-103.9,-106.9,-110,2,-4,-1.6,-4.7,-9.9,-12.5,-10.7,-13.3,-72,,,,,605
CPE12000SG,TLR001021183,1/24/23 6:00,297674,WLTGG-122,1.00E+12,192.168.203.16,2761591,2,7.4,-105.1,-104,-108.5,-105.3,4.5,2.1,-2.1,4,-10.7,-11.6,-13.2,-10.7,-74,,,,,605
CPE12300,21140007371,1/24/23 6:00,297675,CPE12300XG,1.00E+12,192.168.203.33,1284312,,3.9,-93.5,-97.4,0,0,19.2,13.1,0,0,-9.5,-9.4,0,0,-63,-63.3,-67.8,0,0,
CPE12000SG,TLR001052687,1/24/23 6:00,297676,WLTGG-122,1.00E+12,192.168.203.34,2465782,,-999999,-90.5,-95.2,-92.6,-89.9,21.8,17.2,17.9,23.9,-9.4,-8.7,-8.8,-9.3,-60,,,,,
CPE12000SG,TLR001052332,1/24/23 6:00,297677,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/24/23 6:00,297678,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/24/23 6:00,297679,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/24/23 6:00,297680,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001025025,1/24/23 6:00,297681,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/24/23 6:00,297682,WLTGG-122,1.00E+12,192.168.203.19,2704318,,-999999,-85.2,-90.4,-86.7,-90.3,21.2,19.2,22.1,19.6,-8.9,-9.4,-9.2,-9.1,-57,,,,,
CPE12000SG,TLR001052983,1/24/23 6:00,297683,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/24/23 6:00,297684,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001048674,1/24/23 6:00,297685,WLTGG-122,1.00E+12,192.168.203.11,2704317,,1.9,-91.8,-91.7,-96.7,-97.5,20.5,21.9,17.8,19.2,-9.6,-9.4,-9.5,-9.3,-64,,,,,
CPE12000SG,TLR001052281,1/24/23 6:00,297686,WLTGG-122,1.00E+12,192.168.203.25,419366,,-11.1,-81.3,-83.9,-82.6,-82,23.4,19.5,20.7,23.8,-8.7,-9.7,-9.1,-8.6,-52,,,,,
CPE12000SG,TLR001062295,1/24/23 6:00,297687,WLTGG-122,1.00E+12,192.168.203.26,5310089,,-999999,-95.6,-96.1,-96,-93.6,23.2,21.4,22.4,25.5,-9.2,-9,-8.7,-9.1,-65,,,,,
CPE12000SG,TLR001024707,1/24/23 6:00,297688,WLTGG-122,1.00E+12,192.168.203.17,2465815,,-999999,-98.5,-98,-97.9,-101.3,19.9,19,20,18.2,-8.9,-9.7,-9.1,-9.2,-69,,,,,
CPE12300,21140003126,1/24/23 6:00,297689,CPE12300HG,1.00E+12,192.168.203.44,120345,,11.9,-94.3,-97.9,-103.8,-101.6,21.8,16.3,14.2,12.9,-9.7,-10.4,-10.4,-10.5,-69,-65.2,-72.4,-74,-73.1,
CPE12000SG,TLR001021226,1/24/23 6:00,297690,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/24/23 6:00,297691,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052770,1/24/23 6:00,297692,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/24/23 6:00,297693,WLTGG-122,1.00E+12,192.168.203.23,589704,,-2.1,-89.3,-89,-90.4,-93.2,30.5,28.2,26.1,24.5,-8.4,-9.2,-9.1,-8.8,-61,,,,,
CPE12000SG,TLR001052427,1/24/23 6:00,297694,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/24/23 6:00,297695,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140000512,1/24/23 6:00,297696,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023730,1/24/23 6:00,297697,WLTGG-122,1.00E+12,192.168.203.21,585648,,-999999,-102.4,-99.8,-96.4,-98,15.3,17,21.8,21.2,-9.4,-9,-9.3,-9.3,-70,,,,,
CPE12000SG,TLR001052985,1/24/23 6:00,297698,WLTGG-122,1.00E+12,192.168.203.38,320463,,7.2,-99.5,-109.6,-108.5,-103.3,20.1,8.4,7.7,15,-9.3,-10.8,-10.9,-9.7,-70,,,,,
CPE12000SG,TLR001062014,1/24/23 6:00,297699,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052550,1/24/23 6:00,297700,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001061848,1/24/23 7:00,297704,WLTGG-122,1.00E+12,192.168.203.37,2473005,2,-999999,-82.1,-80.3,-77.9,-79.1,15.7,16.1,19,17.2,-9.5,-9.6,-9.4,-9.4,-49,,,,,605
CPE12000SG,TLR001052312,1/24/23 7:00,297703,WLTGG-122,1.00E+12,192.168.203.24,664471,2,10.4,-104.2,-103.9,-105,-108.5,-2.1,-9.5,-0.9,3,-11.9,-15.1,-11.6,-10.3,-71,,,,,605
CPE12000SG,TLR001023930,1/24/23 7:00,297701,WLTGG-122,1.00E+12,192.168.203.18,2469381,2,-7.1,-88.3,-86.1,-84.8,-85.5,12.8,14.9,16.3,16.1,-9.5,-9.8,-9.5,-9.2,-55,,,,,488
CPE12000SG,TLR001024748,1/24/23 7:00,297702,WLTGG-122,1.00E+12,192.168.203.12,4823637,2,-999999,-107.8,-107.9,-105,-106.5,1.8,-1.8,1.6,1.8,-11.1,-12.2,-11.3,-11,-74,,,,,605
CPE12000SG,TLR001052550,1/24/23 7:00,297737,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/24/23 7:00,297736,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/24/23 7:00,297735,WLTGG-122,1.00E+12,192.168.203.38,324063,,-999999,-98.1,-103.8,-105.4,-105.6,19.2,14.4,12.3,12.6,-13.6,-13.3,-13.6,-13.8,-64,,,,,
CPE12000SG,TLR001023730,1/24/23 7:00,297734,WLTGG-122,1.00E+12,192.168.203.21,589248,,4.8,-99.1,-100.2,-99.9,-103,21,17.9,16.2,13.5,-9.3,-9.4,-9.4,-10,-68,,,,,
CPE12300,21140000512,1/24/23 7:00,297733,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/24/23 7:00,297732,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,1/24/23 7:00,297731,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/24/23 7:00,297730,WLTGG-122,1.00E+12,192.168.203.23,593304,,-1.1,-90.7,-91,-91.7,-92.9,28.5,24.3,25.6,24,-8.7,-9.3,-9,-8.9,-61,,,,,
CPE12000SG,TLR001052770,1/24/23 7:00,297729,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/24/23 7:00,297728,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,1/24/23 7:00,297727,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/24/23 7:00,297726,CPE12300HG,1.00E+12,192.168.203.44,123945,,3.9,-94.3,-102.8,-95.4,-103.7,19.7,14,20,12.3,-9.5,-9.9,-9.3,-9.8,-63,-64.7,-70.8,-63.8,-72.2,
CPE12000SG,TLR001024707,1/24/23 7:00,297725,WLTGG-122,1.00E+12,192.168.203.17,2469415,,3.8,-101.3,-99.4,-96.5,-99.1,19,21,20,19.3,-9.3,-9.5,-9.2,-9.3,-70,,,,,
CPE12000SG,TLR001062295,1/24/23 7:00,297724,WLTGG-122,1.00E+12,192.168.203.26,5313689,,7.6,-94.7,-95,-94.7,-94,23.8,23.5,23.8,24.4,-9.3,-8.9,-8.5,-9,-65,,,,,
CPE12000SG,TLR001052281,1/24/23 7:00,297723,WLTGG-122,1.00E+12,192.168.203.25,422965,,-999999,-80.5,-82.8,-83.4,-83.1,24.3,20.8,20.6,23.8,-8.6,-9.3,-8.9,-8.4,-52,,,,,
CPE12000SG,TLR001048674,1/24/23 7:00,297722,WLTGG-122,1.00E+12,192.168.203.11,2707917,,-0.1,-91.3,-94.2,-97.3,-94.9,21.9,19.5,15.2,20.7,-9.5,-9.6,-9.4,-9.2,-62,,,,,
CPE12000SG,TLR001052354,1/24/23 7:00,297721,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/24/23 7:00,297720,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/24/23 7:00,297719,WLTGG-122,1.00E+12,192.168.203.19,2707918,,-999999,-86.6,-91.2,-87,-90.4,20.1,19.1,21.6,19.2,-9.2,-9.3,-9.2,-9,-57,,,,,
CPE12000SG,TLR001025025,1/24/23 7:00,297718,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/24/23 7:00,297717,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/24/23 7:00,297716,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/24/23 7:00,297715,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/24/23 7:00,297714,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/24/23 7:00,297713,WLTGG-122,1.00E+12,192.168.203.34,2469383,,0.9,-91.5,-95.8,-90.9,-88.7,19.8,14.9,21.6,24.4,-9.4,-8.9,-8.8,-9.3,-59,,,,,
CPE12300,21140007371,1/24/23 7:00,297712,CPE12300XG,1.00E+12,192.168.203.33,1287911,,3.9,-91.9,-95.6,0,0,18.9,12.7,0,0,-9.5,-9.4,0,0,-64,-63.4,-66.6,0,0,
CPE12000SG,TLR001021183,1/24/23 7:00,297711,WLTGG-122,1.00E+12,192.168.203.16,2765190,2,8.8,-104.5,-105.4,-109,-104.5,5.6,1.6,-3.6,2.7,-10.4,-11.5,-13.1,-10.9,-74,,,,,605
CPE12000SG,TLR001052820,1/24/23 7:00,297710,WLTGG-122,1.00E+12,192.168.203.46,2390463,2,-999999,-87.4,-87.6,-90.2,-90.9,17.5,18.9,15.7,14.9,-9.3,-9.3,-9.4,-9.5,-58,,,,,371
CPE9000,GMK180819003927,1/24/23 7:00,297709,WLTMS-110,1.00E+12,192.168.203.47,13105007,2,5,-94,-101,,,9,7,,,-10,,,,,,,,,605
CPE12000SG,TLR001023697,1/24/23 7:00,297708,WLTGG-122,1.00E+12,192.168.203.10,3222750,2,-999999,-98.3,-99.9,-98.1,-100.3,4.5,8,10.4,9.2,-10.7,-9.9,-9.5,-9.7,-68,,,,,605
CPE12000SG,TLR001052293,1/24/23 7:00,297707,WLTGG-122,1.00E+12,192.168.203.40,336546,2,-11.1,-82.7,-80.9,-82.1,-85.6,21.1,21,18.6,17.7,-9.3,-9.4,-9.3,-9.2,-52,,,,,605
CPE12000SG,TLR001061822,1/24/23 7:00,297706,WLTGG-122,1.00E+12,192.168.203.36,1516261,2,-8.1,-81.2,-79.1,-81.2,-81.9,18.5,21.5,19,18,-9.6,-9.3,-9.4,-9.4,-50,,,,,605
CPE12000SG,TLR001052247,1/24/23 7:00,297705,WLTGG-122,1.00E+12,192.168.203.28,1112033,2,-999999,-91.3,-90.6,-93,-95.6,18.9,18.8,17.4,16.5,-9.4,-9.3,-9.6,-9.6,-62,,,,,195
CPE12000SG,TLR001052820,1/24/23 8:00,297747,WLTGG-122,1.00E+12,192.168.203.46,2394063,2,-2.1,-89.7,-89.6,-91.7,-91.6,16.1,16.2,14,13.8,-9.4,-9.3,-9.7,-9.8,-60,,,,,371
CPE9000,GMK180819003927,1/24/23 8:00,297746,WLTMS-110,1.00E+12,192.168.203.47,13108607,2,6,-100,-99,,,2,8,,,-10,,,,,,,,,605
CPE12000SG,TLR001052985,1/24/23 8:00,297772,WLTGG-122,1.00E+12,192.168.203.38,327663,,7.4,-101.2,-100.8,-103.7,-97.6,15.6,14.7,14.5,21.2,-9.5,-9,-9.6,-9.3,-69,,,,,
CPE12000SG,TLR001023730,1/24/23 8:00,297771,WLTGG-122,1.00E+12,192.168.203.21,592849,,7.9,-98.6,-98.8,-100.2,-104.3,19.4,18.3,17.7,15.6,-9.5,-9.4,-9.2,-9.1,-69,,,,,
CPE12300,21140000512,1/24/23 8:00,297770,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/24/23 8:00,297769,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,1/24/23 8:00,297768,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/24/23 8:00,297767,WLTGG-122,1.00E+12,192.168.203.23,596904,,-2.1,-89.5,-88.2,-90.2,-93.6,30.1,27.5,25,25.1,-8.4,-9,-9.1,-8.9,-60,,,,,
CPE12000SG,TLR001052770,1/24/23 8:00,297766,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/24/23 8:00,297765,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,1/24/23 8:00,297764,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/24/23 8:00,297763,CPE12300HG,1.00E+12,192.168.203.44,127545,,10.9,-95.9,-96.7,-99.9,-101.5,15.4,17.6,11,13,-9.6,-9,-10,-9.8,-66,-66.6,-68,-70,-72,
CPE12000SG,TLR001024707,1/24/23 8:00,297762,WLTGG-122,1.00E+12,192.168.203.17,2473015,,-999999,-100.6,-103,-100.9,-102.7,18.9,11.7,15.1,17,-9.4,-10.3,-9.3,-9.1,-70,,,,,
CPE12000SG,TLR001062295,1/24/23 8:00,297761,WLTGG-122,1.00E+12,192.168.203.26,5317289,,12.4,-98.9,-98.7,-97.1,-100.7,20.7,18,20.4,17.6,-9.4,-9.2,-8.6,-8.9,-67,,,,,
CPE12000SG,TLR001052281,1/24/23 8:00,297760,WLTGG-122,1.00E+12,192.168.203.25,426565,,-999999,-80.3,-82,-83.3,-83.2,25.1,21.5,19.9,23.1,-8.5,-9.2,-9.2,-8.5,-52,,,,,
CPE12000SG,TLR001048674,1/24/23 8:00,297759,WLTGG-122,1.00E+12,192.168.203.11,2711517,,-3.1,-89.4,-92.7,-97.2,-94.3,23.2,21.2,17,21.7,-9.1,-9.3,-9.7,-9.6,-61,,,,,
CPE12000SG,TLR001062014,1/24/23 8:00,297773,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052354,1/24/23 8:00,297758,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/24/23 8:00,297757,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/24/23 8:00,297756,WLTGG-122,1.00E+12,192.168.203.19,2711518,,-999999,-86.3,-91.7,-87.4,-88.2,18.7,15.7,17.6,20.2,-9.1,-9.5,-9.4,-8.9,-57,,,,,
CPE12000SG,TLR001025025,1/24/23 8:00,297755,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/24/23 8:00,297754,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/24/23 8:00,297753,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/24/23 8:00,297752,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/24/23 8:00,297751,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/24/23 8:00,297750,WLTGG-122,1.00E+12,192.168.203.34,2472982,,-999999,-91.2,-95.9,-90.7,-88.7,21.9,15.3,21.8,25.8,-9.4,-8.8,-8.8,-9.5,-61,,,,,
CPE12000SG,TLR001052550,1/24/23 8:00,297774,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140007371,1/24/23 8:00,297749,CPE12300XG,1.00E+12,192.168.203.33,1291511,,3.9,-93,-96.2,0,0,19.8,13.1,0,0,-9.5,-9.5,0,0,-63,-63.6,-67.2,0,0,
CPE12000SG,TLR001023930,1/24/23 8:00,297738,WLTGG-122,1.00E+12,192.168.203.18,2472981,2,-7.1,-88.7,-86.3,-85.5,-86.6,13.9,15.5,15.2,15.7,-9.6,-9.7,-9.6,-9.2,-56,,,,,488
CPE12000SG,TLR001024748,1/24/23 8:00,297739,WLTGG-122,1.00E+12,192.168.203.12,4827237,2,-999999,-106.8,-104.3,-102.5,-107.4,-2.3,-0.4,2.7,1.5,-12.4,-10.7,-10.2,-10.8,-72,,,,,605
CPE12000SG,TLR001052312,1/24/23 8:00,297740,WLTGG-122,1.00E+12,192.168.203.24,668071,2,8.7,-108.2,-106.3,-107.4,-111.1,-3.6,-3.5,-7.5,-9.7,-12.6,-12.7,-15.8,-13.1,-73,,,,,605
CPE12000SG,TLR001061848,1/24/23 8:00,297741,WLTGG-122,1.00E+12,192.168.203.37,2476605,2,-14.1,-81.3,-79.2,-77.6,-78.9,12.4,13.6,15.7,14.2,-9.2,-9.4,-9.4,-9.4,-48,,,,,605
CPE12000SG,TLR001052247,1/24/23 8:00,297742,WLTGG-122,1.00E+12,192.168.203.28,1115633,2,-3.1,-91.9,-91.6,-93.8,-95.6,18.8,18.1,16.2,16.5,-9.4,-9.3,-9.7,-9.6,-62,,,,,195
CPE12000SG,TLR001061822,1/24/23 8:00,297743,WLTGG-122,1.00E+12,192.168.203.36,1519861,2,-11.1,-81.4,-80.3,-82.3,-82.7,19,21.6,18.6,18.3,-9.4,-9.4,-9.5,-9.4,-51,,,,,605
CPE12000SG,TLR001052293,1/24/23 8:00,297744,WLTGG-122,1.00E+12,192.168.203.40,340146,2,-11.1,-83.7,-82.4,-83.2,-85.4,20.5,19.8,18.9,18,-9.3,-9.5,-9.3,-9.3,-52,,,,,605
CPE12000SG,TLR001023697,1/24/23 8:00,297745,WLTGG-122,1.00E+12,192.168.203.10,3226350,2,-999999,-99.8,-101.4,-100.7,-99.4,6,6,3.9,6.8,-10.3,-10,-10.4,-10.1,-68,,,,,605
CPE12000SG,TLR001021183,1/24/23 8:00,297748,WLTGG-122,1.00E+12,192.168.203.16,2768790,2,6.5,-105.4,-108.8,-103.2,-104.4,3.4,-0.3,3.8,3.3,-10.7,-12.6,-10.9,-10.6,-75,,,,,605
CPE12000SG,TLR001052550,1/24/23 9:00,297811,WLTGG-122,1.00E+12,192.168.203.35,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001062014,1/24/23 9:00,297810,WLTGG-122,1.00E+12,192.168.203.39,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052985,1/24/23 9:00,297809,WLTGG-122,1.00E+12,192.168.203.38,331263,,6.9,-98.6,-99.7,-98.9,-100.5,17.3,15.7,15.5,15.8,-9.4,-9.4,-9.7,-9.9,-70,,,,,
CPE12000SG,TLR001023730,1/24/23 9:00,297808,WLTGG-122,1.00E+12,192.168.203.21,596448,,5.9,-96.7,-97.7,-100,-102.7,22.1,18.6,17.1,14.4,-9.2,-9.2,-9.3,-9.4,-67,,,,,
CPE12300,21140000512,1/24/23 9:00,297807,CPE12300HG,1.00E+12,192.168.203.41,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052745,1/24/23 9:00,297806,WLTGG-122,1.00E+12,192.168.203.5,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052427,1/24/23 9:00,297805,WLTGG-122,1.00E+12,192.168.203.42,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052420,1/24/23 9:00,297804,WLTGG-122,1.00E+12,192.168.203.23,600504,,-2.1,-90.1,-88.6,-89.3,-93.5,29.2,28.5,27.3,24.5,-8.6,-9.2,-9.1,-8.9,-60,,,,,
CPE12000SG,TLR001052770,1/24/23 9:00,297803,WLTGG-122,1.00E+12,192.168.203.43,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001023657,1/24/23 9:00,297802,WLTGG-122,1.00E+12,192.168.203.15,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001021226,1/24/23 9:00,297801,WLTGG-122,1.00E+12,192.168.203.13,,,,,,,,,,,,,,,,,,,,,
CPE12300,21140003126,1/24/23 9:00,297800,CPE12300HG,1.00E+12,192.168.203.44,131146,,7.9,-94.9,-98.2,-96.6,-105.1,20,17.5,20.4,10.9,-9.8,-9.6,-9.4,-10.5,-66,-65.5,-68.8,-67.6,-75,
CPE12000SG,TLR001024707,1/24/23 9:00,297799,WLTGG-122,1.00E+12,192.168.203.17,2476615,,-999999,-100.8,-99.4,-100.5,-102.8,18.4,18.7,14.3,16.9,-9.7,-9.6,-9.5,-9.6,-69,,,,,
CPE12000SG,TLR001062295,1/24/23 9:00,297798,WLTGG-122,1.00E+12,192.168.203.26,5320889,,-999999,-99.5,-98.7,-96.4,-97.1,19.8,18.8,22.5,20.6,-9.6,-9.2,-8.6,-9.1,-68,,,,,
CPE12000SG,TLR001052281,1/24/23 9:00,297797,WLTGG-122,1.00E+12,192.168.203.25,430166,,-999999,-80.4,-82.8,-82.6,-82.6,25.4,21.4,20.3,23.5,-8.6,-9.3,-9.3,-8.8,-52,,,,,
CPE12000SG,TLR001048674,1/24/23 9:00,297796,WLTGG-122,1.00E+12,192.168.203.11,2715117,,0.9,-90.2,-91.8,-97.2,-95.4,22.6,22.7,17.9,20.2,-9.4,-9.4,-9.4,-9.6,-60,,,,,
CPE12000SG,TLR001052354,1/24/23 9:00,297795,WLTGG-122,1.00E+12,192.168.203.22,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052983,1/24/23 9:00,297794,WLTGG-122,1.00E+12,192.168.203.27,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024549,1/24/23 9:00,297793,WLTGG-122,1.00E+12,192.168.203.19,2715118,,-999999,-86.8,-91.5,-87.3,-88.9,19.7,18.6,20.8,21.1,-9.3,-9.4,-9.3,-8.9,-54,,,,,
CPE12000SG,TLR001025025,1/24/23 9:00,297792,WLTGG-122,1.00E+12,192.168.203.14,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001024016,1/24/23 9:00,297791,WLTGG-122,1.00E+12,192.168.203.20,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052382,1/24/23 9:00,297790,WLTGG-122,1.00E+12,192.168.203.30,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052912,1/24/23 9:00,297789,WLTGG-122,1.00E+12,192.168.203.29,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052332,1/24/23 9:00,297788,WLTGG-122,1.00E+12,192.168.203.32,,,,,,,,,,,,,,,,,,,,,
CPE12000SG,TLR001052687,1/24/23 9:00,297787,WLTGG-122,1.00E+12,192.168.203.34,2476582,,-999999,-90.4,-93.9,-92.5,-89.9,22,17.4,18.3,23,-9.3,-8.7,-8.7,-9.3,-60,,,,,
CPE12300,21140007371,1/24/23 9:00,297786,CPE12300XG,1.00E+12,192.168.203.33,1295111,,4.9,-92.6,-95.6,0,0,20,12.2,0,0,-9.6,-9.4,0,0,-63,-63.2,-68.5,0,0,
CPE12000SG,TLR001021183,1/24/23 9:00,297785,WLTGG-122,1.00E+12,192.168.203.16,2772390,2,7.8,-106.2,-107.2,-109.4,-106.6,2.3,1.2,-3.9,1.5,-11.2,-12,-13.6,-11.4,-75,,,,,605
CPE12000SG,TLR001052820,1/24/23 9:00,297784,WLTGG-122,1.00E+12,192.168.203.46,2397663,2,-6.1,-88.5,-89.4,-90.3,-90.2,17,16.3,15.5,15.5,-9.5,-9.4,-9.4,-9.4,-60,,,,,371
CPE9000,GMK180819003927,1/24/23 9:00,297783,WLTMS-110,1.00E+12,192.168.203.47,13112207,2,11,-98,-100,,,6,8,,,-10,,,,,,,,,605
CPE12000SG,TLR001023697,1/24/23 9:00,297782,WLTGG-122,1.00E+12,192.168.203.10,3229950,2,7.2,-100.2,-100.9,-98.7,-99.6,8.4,6.5,8.4,8.3,-10.1,-10.3,-9.6,-9.4,-67,,,,,605
